file,map.name,map.path,map.scale,map.load_time,vis_radius,robustness_radius,robustness_angle,robustness_dist,sample_arc_edges_angle,sample_arc_edges_dist,rob_radius,vis.mesh_type,vis.bucket_size,vis.buckets_optimized,vis.time_mesh,"vis.time_fill_bucketing ",vis.time_optimize_buckets,vis.time_total,vis_graph_reflex.n_nodes,vis_graph_reflex.n_reflex,vis_graph_reflex.n_convex,vis_graph_reflex.time_reflex_vertices,vis_graph_reflex.time_vis_graph_reflex_reflex,vis_graph_reflex.time_vis_graph_reflex_reflex_to_bool,vis_graph_reflex.time_reflex_graph,vis_graph_reflex.time_vis_planner,vis_graph_reflex.time_total,target_regions.min_coverage_ratio,target_regions.cnt,target_regions.area,target_regions.map_coverage,target_regions.time,target_regions_bucketing.bucket_ratio_in,target_regions_bucketing.bucket_size_in,target_regions_bucketing.bucket_ratio_real,target_regions_bucketing.bucket_size_real,target_regions_bucketing.bucket_cnt,target_regions_bucketing.time,weight_regions.cnt,weight_regions.time,weight_regions_bucketing.bucket_ratio_in,weight_regions_bucketing.bucket_size_in,weight_regions_bucketing.time,route_cyclic,guards_1.method,guards_1.param.ka_ordering,guards_1.param.ka_selection_rule,guards_1.n_orig,guards_1.n_new,guards_1.n_diff,guards_1.time_generate,guards_1.time_postprocess,guards_1.time_rest,guards_1.time_total,guards_1.coverage.coverage_ratio,guards_1.coverage.covered_ratio,guards_1.coverage.left_to_cover,guards_1.coverage.uncovered_area,guards_2.method,guards_2.param.reflex_tolerance,guards_2.param.reflex_dist_from_vertex,guards_2.n_orig,guards_2.n_new,guards_2.n_diff,guards_2.time_generate,guards_2.time_postprocess,guards_2.time_rest,guards_2.time_total,guards_2.coverage.coverage_ratio,guards_2.coverage.covered_ratio,guards_2.coverage.left_to_cover,guards_2.coverage.uncovered_area,process_coverage.filtering.n_prior_filtering,process_coverage.filtering.n_after_filtering,process_coverage.filtering.n_filtered,process_coverage.filtering.regions_n_buckets_avg,process_coverage.filtering.time_bucketing_coverage_avg,process_coverage.filtering.time_filtering_avg,process_coverage.filtering.time_bucketing_coverage,process_coverage.filtering.time_filtering,process_coverage.filtered,process_coverage.n_prior_filtering,process_coverage.n_after_filtering,process_coverage.n_filtered,process_coverage.coverage_ratio,process_coverage.covered_ratio,process_coverage.left_to_cover,process_coverage.uncovered_area,process_coverage.time,apply_filter_time,time_get_cities,vis_graph_cities.n_cities,vis_graph_cities.time_save_cities,vis_graph_cities.time_vis_graph_city_reflex,vis_graph_cities.time_vis_graph_city_reflex_to_bool,vis_graph_cities.time_vis_graph_city_city,vis_graph_cities.time_vis_graph_city_city_to_bool,vis_graph_cities.time_total,agp_n,agp_time,method,dual_samp,filtered,bucketed,method_full,method_type,filtered_bucketed
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_6400cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0047411440000000001,64,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0039659360000000006,0.0029201310000000003,1.7500000000000002e-07,0.0068862420000000008,2331,1420,911,0.00012924900000000001,0.0041725,0.000155129,0.0026448380000000001,0.00047238600000000004,0.0075741020000000001,0.999,1,33160.335033814481,1,0.002626892,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.000318518,1,1.3397000000000001e-05,0.10000000000000001,nan,0.000290733,true,ka,ears_small,best,0,1029,1029,0.0014857750000000002,0.0082635380000000008,0.045334755000000004,0.055084068000000007,0.999,0.99999999981608878,0,6.0985579662606504e-06,reflex,0,0,1029,2449,1420,0.00014235100000000001,0.010499330000000001,0.15840653999999998,0.169048221,0.999,0.99999999986670307,0,4.4201715600556914e-06,2449,165,2284,5.4548795426704775,0.00014576717884850961,0.003789295575757576,0.35698382100000003,0.62523377000000002,true,2449,165,2284,0.999,0.99902979141827497,0,32.172441645191171,0.9833865730000001,0.00083041000000000007,3.7069e-05,165,9.7790000000000011e-05,0.00079050400000000003,9.2458000000000001e-05,0.0018442920000000002,1.2179000000000001e-05,0.0028372230000000007,165,1.2173505140000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_6400cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0047441430000000001,64,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040190750000000004,0.0028490620000000003,1.72e-07,0.0068683090000000004,2331,1420,911,0.00013486100000000001,0.0041792040000000006,0.00015868300000000001,0.0026995820000000003,0.00047964900000000002,0.0076519790000000015,0.999,1,33160.335033814481,1,0.0026766330000000003,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00031724200000000002,1,1.5243000000000001e-05,0.10000000000000001,nan,0.00028733600000000002,true,ka,ears_small,best,0,1029,1029,0.0014766060000000001,0.16899703700000002,0.05241037400000001,0.22288401700000002,0.999,0.99999996779907341,0,0.0010677935132698533,reflex,0,0,1029,2449,1420,0.00063016800000000007,0.23088756100000002,0.12368385700000001,0.35520158600000001,0.999,0.99999996785475731,0,0.0010659470185890025,2449,204,2245,4.7370355247039608,0.00012044611678236015,0.0029634871519607841,0.29497254000000001,0.604551379,true,2449,204,2245,0.999,0.99900477399905874,0,33.002027648663159,0.9006531430000001,0.00085487600000000007,3.2203000000000003e-05,204,8.4173000000000009e-05,0.00088076600000000006,5.8841000000000001e-05,0.002615329,1.0073e-05,0.0036491819999999999,204,1.48860093,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_6400cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.004751056,64,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040463249999999999,0.0028854230000000002,1.7000000000000001e-07,0.0069319179999999996,2331,1420,911,0.00014089700000000002,0.004138826,0.000158565,0.0027061570000000003,0.00054681599999999999,0.0076912610000000013,0.999,1,33160.335033814481,1,0.0028629790000000003,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00032616200000000001,1,1.3300000000000001e-05,0.10000000000000001,nan,0.000290072,true,ka,ears_small,best,0,1029,1029,0.0014583880000000001,0.57367629500000006,0.048791739999999972,0.62392642300000001,0.999,0.99972608791002682,0,9.0830166796773781,reflex,0,0,1029,2449,1420,0.00062125400000000001,0.80238072100000002,0.086351500999999997,0.88935347600000003,0.999,0.99976611746986177,0,7.7556230633671568,2449,242,2207,4.1249489587586767,9.9606238464679462e-05,0.0024272397603305788,0.24393567800000002,0.58739202200000007,true,2449,242,2207,0.999,0.99901111578396617,0,32.79173193627188,0.83230998300000003,0.00094730800000000011,3.9673000000000005e-05,242,0.00013107400000000001,0.00097014300000000003,0.000110401,0.0032482410000000002,1.9838000000000002e-05,0.0044796970000000004,242,2.3557109409999999,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_6400cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0048163700000000004,64,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040846240000000002,0.002893676,1.7100000000000001e-07,0.006978471,2331,1420,911,0.00013940100000000002,0.0041538629999999998,0.00015577600000000002,0.002623195,0.00046987600000000004,0.0075421109999999998,0.999,1,33160.335033814481,1,0.002652078,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00031584700000000001,1,1.5460000000000001e-05,0.10000000000000001,nan,0.00028745400000000003,true,ka,ears_small,best,0,1029,1029,0.0014888600000000001,0.09551271900000001,0.054877573000000013,0.15187915200000002,0.999,0.99999999970032094,0,9.937459169423739e-06,reflex,0,0,1029,2449,1420,0.000625908,0.12930234700000001,0.14047143999999998,0.270399695,0.999,0.99999999982140808,0,5.9221678298133895e-06,2449,193,2256,5.0110249081257656,0.00013028817884850962,0.003250391238341969,0.31907575000000005,0.62732550900000006,true,2449,193,2256,0.999,0.99901909315818005,0,32.527199534465453,0.94751900100000008,0.00082007600000000009,3.3128000000000005e-05,193,9.0939000000000005e-05,0.00079613900000000007,4.6452000000000002e-05,0.0021757720000000003,7.4730000000000003e-06,0.0031167750000000004,193,1.3797442440000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_9600cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0048027130000000001,96,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040772780000000002,0.0029121400000000001,1.7000000000000001e-07,0.0069895880000000006,2331,1420,911,0.00013489600000000002,0.0041867830000000003,0.00015933200000000001,0.0027604930000000001,0.00047492500000000001,0.0077164290000000003,0.999,1,33160.335033814481,1,0.0026736520000000003,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00031843400000000003,1,1.4143000000000002e-05,0.10000000000000001,nan,0.00028860499999999999,true,ka,ears_small,best,0,1029,1029,0.001456162,0.32527855500000002,0.05394945000000001,0.38068416700000002,0.999,0.99990062715377404,0,3.2952368764205815,reflex,0,0,1029,2449,1420,0.00066960500000000009,0.44219406,0.10754222100000005,0.55040588600000007,0.999,0.99992275345127002,0,2.561521437883048,2449,219,2230,4.7545937117190693,0.00012785603225806452,0.003104360228310502,0.31311942300000001,0.67985488999999999,true,2449,219,2230,0.999,0.99901405558713186,0,32.694247078298361,0.99406135800000006,0.00085983500000000009,2.7074000000000002e-05,219,9.0912e-05,0.00090165900000000008,8.2382000000000012e-05,0.0025970720000000002,1.4353000000000001e-05,0.0036863780000000001,219,1.9351330850000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_9600cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0047303650000000003,96,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0041115130000000007,0.0028638140000000001,1.72e-07,0.0069754990000000005,2331,1420,911,0.000136649,0.0041570679999999999,0.00015826600000000001,0.0027721080000000001,0.00047471300000000003,0.0076988040000000001,0.999,1,33160.335033814481,1,0.0026351920000000002,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00032068300000000005,1,1.3528000000000002e-05,0.10000000000000001,nan,0.0002965,true,ka,ears_small,best,0,1029,1029,0.001484377,1.0200556970000001,0.048514563000000122,1.0700546370000001,0.999,0.99811428523835954,0.00088571476164045482,62.530933317951259,reflex,0,0,1029,2449,1420,0.00063939800000000001,1.5003785590000001,0.08807454700000017,1.5890925040000001,0.999,0.99855799923129618,0.00044200076870382077,47.817228642686409,2449,1825,624,3.8244181298489179,9.1009472846059612e-05,0.00075613063780821926,0.222882199,1.3799384140000002,true,2449,1825,624,0.999,0.99855799929745781,0.00044200070254218904,47.817226448745856,1.60372786,0.0024359030000000001,2.3551000000000002e-05,1825,0.00046586000000000002,0.0064351630000000007,0.00023503900000000001,0.11543284600000001,0.00024863100000000003,0.122817539,1825,4.272806375,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_9600cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0048104820000000005,96,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.004044448,0.0029046840000000003,1.8000000000000002e-07,0.006949312,2331,1420,911,0.00015408000000000002,0.0041688390000000006,0.00015194400000000002,0.002643112,0.00047366200000000002,0.007591637,0.999,1,33160.335033814481,1,0.0026250030000000003,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00032237100000000001,1,1.3859000000000001e-05,0.10000000000000001,nan,0.00028911300000000002,true,ka,ears_small,best,0,1029,1029,0.0015438300000000002,0.0085252980000000006,0.051545351000000003,0.061614479000000007,0.999,0.99999999985111576,0,4.9370529359072296e-06,reflex,0,0,1029,2449,1420,0.000143063,0.010838866000000001,0.17538630800000002,0.18636823700000002,0.999,0.99999999985477206,0,4.8158081879539114e-06,2449,164,2285,5.9575336872192732,0.00017347506369946918,0.0042421688231707323,0.42484043100000002,0.69571568700000008,true,2449,164,2285,0.999,0.99900443587212595,0,33.01324005104339,1.1218782940000001,0.00088408300000000003,2.7310000000000002e-06,164,0.00010176200000000001,0.00079606700000000002,8.7725000000000005e-05,0.001861407,1.1588000000000002e-05,0.0028585490000000002,164,1.379757696,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_9600cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0047446459999999999,96,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040601439999999999,0.0029095850000000001,1.72e-07,0.0069699009999999997,2331,1420,911,0.00013883800000000001,0.0041648000000000006,0.000155632,0.002597518,0.00047787100000000005,0.0075346590000000008,0.999,1,33160.335033814481,1,0.0026252650000000003,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00031463500000000001,1,1.394e-05,0.10000000000000001,nan,0.00034334100000000005,true,ka,ears_small,best,0,1029,1029,0.0017052170000000002,0.17902447200000002,0.057838475,0.23856816400000003,0.999,0.99999996778007882,0,0.0010684233813709559,reflex,0,0,1029,2449,1420,0.00064197200000000009,0.24635594400000002,0.13830275900000003,0.38530067500000004,0.999,0.99999996781502931,0,0.0010672644125213761,2449,200,2249,5.1114740710494075,0.0001416437447937934,0.0034622254099999999,0.34688553100000002,0.69244508199999999,true,2449,200,2249,0.999,0.99901996465757592,0,32.498300322494565,1.0404790270000002,0.00088358400000000008,3.5623000000000001e-05,200,8.8524000000000008e-05,0.0008410990000000001,5.1276000000000002e-05,0.0022692950000000002,8.6240000000000008e-06,0.0032588180000000006,200,1.6742576670000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_9600cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0047774549999999999,96,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.004127543,0.002862589,1.7800000000000001e-07,0.0069903099999999996,2331,1420,911,0.00013557700000000001,0.0042110740000000004,0.000155482,0.0027059390000000001,0.00047373100000000002,0.0076818030000000001,0.999,1,33160.335033814481,1,0.0026022690000000004,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00031772200000000005,1,1.3828e-05,0.10000000000000001,nan,0.00029002600000000003,true,ka,ears_small,best,0,1029,1029,0.001483776,0.60149274600000002,0.053382025,0.65635854700000007,0.999,0.99972621988600663,0,9.0786403119674084,reflex,0,0,1029,2449,1420,0.000633331,0.81472197600000007,0.095301811999999986,0.91065711900000001,0.999,0.99976622438204565,0,7.7520778195253754,2449,238,2211,4.3973050224581458,0.00011387422458146183,0.0026942431470588237,0.27887797600000003,0.64122986900000001,true,2449,238,2211,0.999,0.99901944511628393,0,32.515528485814549,0.92107716400000006,0.00082369600000000006,2.3749000000000003e-05,238,0.00010061900000000001,0.00089555200000000009,0.00010327300000000001,0.002889562,1.8407000000000002e-05,0.0040074129999999996,238,2.4980031310000004,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_9600cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0048775040000000004,96,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0043358509999999999,0.0030799440000000003,1.72e-07,0.0074159669999999999,2331,1420,911,0.000124163,0.0041714560000000005,0.00015778600000000001,0.0026597540000000003,0.00047594400000000001,0.0075891030000000007,0.999,1,33160.335033814481,1,0.0027279740000000002,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00032214,1,1.5095e-05,0.10000000000000001,nan,0.00028815900000000002,true,ka,ears_small,best,0,1029,1029,0.0014809720000000001,0.10324630900000001,0.061980619000000015,0.16670790000000002,0.999,0.9999999997257053,0,9.095704098666395e-06,reflex,0,0,1029,2449,1420,0.00063059900000000002,0.13703653800000001,0.16134936199999997,0.29901649899999999,0.999,0.99999999985472621,0,4.81732684271437e-06,2449,191,2258,5.4124132298897507,0.00015335294324213966,0.0037306832774869113,0.37556135800000001,0.71256050600000009,true,2449,191,2258,0.999,0.99900562145483929,0,32.973925731033397,1.089389301,0.00089303700000000006,4.0959000000000005e-05,191,9.0454000000000012e-05,0.00082553600000000009,0.000120056,0.002223544,1.8172000000000002e-05,0.003277762,191,1.5655797809999998,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_1600cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.004751389,16,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040299280000000003,0.0028459990000000001,1.73e-07,0.0068761000000000004,2331,1420,911,0.00014280600000000001,0.0042685270000000003,0.000157386,0.0026622660000000004,0.00047235200000000005,0.0077033370000000002,0.999,1,33160.335033814481,1,0.0026431230000000003,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00032034300000000001,1,1.3745000000000001e-05,0.10000000000000001,nan,0.000289439,true,ka,ears_small,best,0,1046,1046,0.0014994160000000002,0.16225413500000002,0.024686501999999999,0.18844005300000002,0.999,0.99988578006770146,0,3.7875712252095299,reflex,0,0,1046,2466,1420,0.00061425500000000007,0.23047067700000001,0.040356822000000014,0.27144175400000004,0.999,0.99991937536514353,0,2.6735399056906335,2466,322,2144,2.334549878345499,3.9034054744525549e-05,0.001499982285714286,0.096257979000000007,0.48299429600000005,true,2466,322,2144,0.999,0.99901647861511234,0,32.613898658612108,0.57978419300000006,0.00074963600000000003,2.0506e-05,322,0.000122261,0.0012793580000000002,5.7203000000000001e-05,0.0047141350000000004,1.3077e-05,0.0061860340000000008,322,1.0495055660000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_1600cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0047711139999999999,16,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040423280000000004,0.0029060700000000002,1.73e-07,0.0069485710000000006,2331,1420,911,0.000132676,0.0041842060000000002,0.00015520100000000002,0.0026495080000000001,0.00047589300000000002,0.0075974839999999998,0.999,1,33160.335033814481,1,0.0026141880000000004,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00031260700000000001,1,1.3126000000000001e-05,0.10000000000000001,nan,0.00028954700000000002,true,ka,ears_small,best,0,1054,1054,0.0014845930000000002,0.546183223,0.032358988000000033,0.58002680400000006,0.999,0.99731722843872628,0.0016827715612737215,88.961603853262204,reflex,0,0,1054,2474,1420,0.00062868900000000009,0.79453448300000007,0.056134149000000022,0.85129732100000011,0.999,0.99795691770619954,0.0010430822938004569,67.749293411471356,2474,1485,989,2.1313662085691187,3.5170717865804368e-05,0.00077172272929292929,0.087012355999999999,1.146008253,true,2474,1485,989,0.999,0.9979569181953224,0.0010430818046776036,67.749277191993698,1.233635652,0.0018330900000000001,2.0410000000000003e-05,1485,0.00039726000000000003,0.0050328200000000003,0.00017281700000000002,0.085226175000000001,0.00014298700000000002,0.090972058999999994,1485,2.6748351430000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_1600cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0048304979999999999,16,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040348300000000005,0.0029040760000000002,1.7100000000000001e-07,0.006939077000000001,2331,1420,911,0.00013226700000000001,0.0041942630000000002,0.00015336600000000002,0.0025956130000000001,0.00055611300000000001,0.0076316220000000011,0.999,1,33160.335033814481,1,0.0026018480000000004,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00032301700000000004,1,1.4433000000000001e-05,0.10000000000000001,nan,0.00029886100000000004,true,ka,ears_small,best,0,1046,1046,0.001497679,0.005112541,0.020059076000000002,0.026669296000000002,0.999,0.99999999975546527,0,8.1088517191560907e-06,reflex,0,0,1046,2466,1420,0.00013393200000000002,0.006318728,0.040214598000000004,0.046667258000000003,0.999,0.99999999978707155,0,7.0607774777714807e-06,2466,256,2210,2.6115166261151663,4.4422962287104624e-05,0.0014890813710937501,0.10954702500000001,0.38120483100000002,true,2466,256,2210,0.999,0.99901519569427188,0,32.656440743531661,0.49135767700000005,0.000752526,1.183e-05,256,0.00014013900000000001,0.001153165,4.7878000000000005e-05,0.0035364150000000002,9.7399999999999999e-06,0.0048873370000000011,256,0.57455817300000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/rus01_smoothed/radius_1600cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,rus01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/rus01_smoothed/rus01_smoothed""",1,0.0047712700000000002,16,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0040822580000000001,0.0028765430000000001,1.7100000000000001e-07,0.0069589720000000008,2331,1420,911,0.000149426,0.0041735629999999999,0.000158324,0.0027341980000000002,0.00047251500000000001,0.0076880259999999997,0.999,1,33160.335033814481,1,0.0026720420000000003,0.10000000000000001,nan,0.10000000055879354,33.062534483592216,60,0.00031603700000000002,1,1.4054000000000001e-05,0.10000000000000001,nan,0.000284935,true,ka,ears_small,best,0,1046,1046,0.0014869920000000001,0.086245807000000008,0.02397385199999999,0.111706651,0.999,0.99999996764880827,0,0.0010727763551133002,reflex,0,0,1046,2466,1420,0.00060671100000000001,0.12202491300000001,0.040207396999999992,0.162839021,0.999,0.99999996775767863,0,0.0010691661803950139,2466,303,2163,2.4266017842660177,4.0684688158961881e-05,0.0015026625016501651,0.100328441,0.45530673800000004,true,2466,303,2163,0.999,0.99900845943421335,0,32.87981738410145,0.55618505400000007,0.00073753000000000002,2.0931e-05,303,9.838300000000001e-05,0.001205523,0.00011316800000000001,0.0043626170000000001,2.4955000000000001e-05,0.0058046460000000001,303,0.84067777700000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
